order_id,sku,quantity,order_date,unit_product_price,demand
ORD182053,RYE,4,2025-08-20,16.0,High
ORD119535,GYW,4,2025-08-05,24.0,Low
ORD142544,VJG,3,2025-12-11,10.0,High
ORD115840,SPG,10,2025-06-26,25.0,Medium
ORD175306,XVX,4,2025-08-08,23.0,High
ORD183221,EVW,4,2025-11-17,7.0,High
ORD142639,RNL,6,2026-01-21,19.0,High
ORD188454,LMQ,3,2025-07-31,20.0,High
ORD170058,YYO,2,2026-04-02,13.0,High
ORD129202,OQN,10,2025-11-23,18.0,High
ORD113872,GWD,1,2025-06-25,24.0,High
ORD109287,TRB,4,2025-08-15,12.0,Medium
ORD178638,LER,2,2025-09-23,20.0,High
ORD104460,XVX,2,2025-10-11,23.0,High
ORD126677,VJG,5,2026-05-08,10.0,High
ORD192131,JZT,9,2025-08-19,17.0,High
ORD163589,ZGM,8,2025-08-10,17.0,High
ORD120621,KRU,2,2025-11-29,16.0,Low
ORD101329,MDN,2,2026-04-18,14.0,High
ORD127737,XVX,1,2026-02-15,23.0,High
ORD111477,ZQH,9,2025-07-20,9.0,High
ORD114290,YYO,1,2025-08-10,13.0,High
ORD143798,RYE,2,2026-01-24,16.0,High
ORD156215,MJP,7,2026-05-18,22.0,Low
ORD171219,OYF,1,2026-03-16,6.0,High
ORD121115,RCW,3,2026-05-30,23.0,High
ORD170280,JLQ,10,2025-09-22,23.0,High
ORD112917,XIM,2,2025-09-08,12.0,Medium
ORD187845,VJG,1,2025-09-20,10.0,High
ORD111093,NRZ,3,2026-01-11,18.0,High
ORD180456,LER,3,2026-04-30,20.0,High
ORD141840,GIJ,4,2026-03-20,18.0,Low
ORD161246,JVR,1,2025-08-07,17.0,Medium
ORD131778,BES,3,2026-03-07,15.0,High
ORD190814,GWD,4,2026-05-19,24.0,High
ORD105726,CBB,9,2025-06-08,20.0,High
ORD121929,IFG,9,2026-05-21,23.0,High
ORD125685,NUD,4,2026-02-22,11.0,High
ORD189865,WRS,1,2026-05-20,18.0,High
ORD173401,WRS,4,2025-12-08,18.0,High
ORD199762,ADM,7,2026-01-30,20.0,High
ORD105940,FCY,6,2025-06-08,18.0,High
ORD104433,NUD,2,2025-09-12,11.0,High
ORD158093,ADM,1,2026-01-29,20.0,High
ORD119521,BES,10,2026-01-06,15.0,High
ORD179849,YYO,8,2026-04-25,13.0,High
ORD111124,CZS,1,2026-03-13,6.0,Medium
ORD198402,NMS,1,2026-01-09,16.0,Low
ORD172063,VJG,7,2025-08-29,10.0,High
ORD184872,LYE,2,2026-04-03,19.0,Low
ORD124355,OVY,2,2026-04-04,8.0,Medium
ORD137244,MDN,4,2026-05-08,14.0,High
ORD102305,CXQ,9,2025-07-04,17.0,High
ORD140456,CEG,3,2026-02-19,15.0,High
ORD191388,VJG,4,2025-12-30,10.0,High
ORD168607,DXB,4,2026-02-18,8.0,High
ORD130458,LNZ,2,2025-09-29,12.0,Medium
ORD102741,VJG,2,2026-04-04,10.0,High
ORD157013,XVX,8,2025-07-18,23.0,High
ORD122897,DXB,5,2026-01-12,8.0,High
ORD195270,OVY,4,2026-03-18,8.0,Medium
ORD136067,FKQ,4,2025-12-06,13.0,High
ORD144380,EOS,4,2025-07-09,25.0,Low
ORD168001,LAU,7,2025-07-13,5.0,High
ORD183592,JUG,10,2026-05-31,17.0,High
ORD159894,GRT,5,2026-05-19,8.0,Medium
ORD136384,ADM,1,2025-06-27,20.0,High
ORD130555,GBF,4,2025-12-31,24.0,Low
ORD164016,QAG,8,2025-08-19,18.0,High
ORD156192,UPP,4,2026-03-10,10.0,Medium
ORD105335,WOW,4,2025-10-11,15.0,High
ORD129772,MWM,4,2025-06-01,14.0,Medium
ORD197317,JUG,2,2026-06-01,17.0,High
ORD161661,MGY,3,2026-05-05,9.0,Low
ORD191168,QAG,10,2025-07-27,18.0,High
ORD113006,SPC,5,2026-02-08,7.0,High
ORD141281,VMG,4,2025-09-13,22.0,Medium
ORD116928,XIM,7,2026-04-08,12.0,Medium
ORD149082,YYO,3,2026-03-26,13.0,High
ORD122716,ZSI,3,2025-11-10,18.0,Low
ORD190802,LMQ,4,2026-02-16,20.0,High
ORD135658,HSD,3,2025-08-25,10.0,High
ORD107833,GRT,2,2026-02-22,8.0,Medium
ORD128798,MDN,1,2026-02-28,14.0,High
ORD125394,MZV,1,2026-03-11,8.0,Medium
ORD184382,HSD,1,2025-09-22,10.0,High
ORD109223,PSJ,3,2025-09-21,7.0,High
ORD145675,CWA,1,2026-02-07,20.0,High
ORD149864,RNZ,3,2025-10-18,10.0,Medium
ORD163689,CAT,2,2025-06-21,12.0,Low
ORD137613,OYF,4,2026-02-09,6.0,High
ORD108167,RYE,2,2025-10-30,16.0,High
ORD181082,CBB,2,2026-01-03,20.0,High
ORD196459,WRS,3,2025-12-13,18.0,High
ORD148118,EVW,1,2025-09-06,7.0,High
ORD193075,IWO,2,2025-12-31,17.0,Low
ORD176700,CEG,1,2025-07-19,15.0,High
ORD149516,VJG,2,2025-08-20,10.0,High
ORD180555,GWD,4,2026-02-11,24.0,High
ORD114861,TAW,7,2026-03-10,17.0,Medium
ORD165132,WXE,1,2026-04-01,12.0,High
ORD190744,CQO,4,2025-08-06,5.0,High
ORD159568,UAX,5,2026-05-03,16.0,Medium
ORD132224,KCJ,8,2025-09-09,10.0,High
ORD106085,WRS,5,2026-04-12,18.0,High
ORD147326,ZSI,4,2025-06-01,18.0,Low
ORD150875,OIT,8,2025-12-12,20.0,Medium
ORD130984,MGM,2,2025-08-05,12.0,Low
ORD184785,LFP,3,2026-01-11,15.0,Low
ORD111591,IFG,4,2025-08-15,23.0,High
ORD130270,IGP,4,2025-07-26,9.0,High
ORD129915,JLQ,5,2026-05-21,23.0,High
ORD113780,VJG,2,2025-09-07,10.0,High
ORD193688,LPS,1,2026-04-10,25.0,High
ORD129340,CSM,2,2026-04-08,14.0,Medium
ORD154247,NUD,4,2026-04-05,11.0,High
ORD121264,MDN,7,2025-10-18,14.0,High
ORD191931,QMW,3,2025-10-28,25.0,High
ORD163662,LAU,2,2026-05-31,5.0,High
ORD118919,IGP,1,2025-07-11,9.0,High
ORD175921,SCN,7,2025-10-26,20.0,High
ORD191778,FFE,4,2025-12-12,5.0,Medium
ORD112559,RIJ,10,2026-02-22,12.0,Low
ORD192261,CGW,7,2026-05-02,11.0,Medium
ORD144429,FKQ,2,2026-03-13,13.0,High
ORD187919,VGB,5,2025-11-14,6.0,Low
ORD100079,LRX,4,2026-04-17,18.0,Low
ORD129629,SPV,2,2026-02-20,6.0,High
ORD149253,SPV,2,2026-04-07,6.0,High
ORD121318,LAU,9,2026-04-14,5.0,High
ORD112706,KCJ,4,2025-08-17,10.0,High
ORD190563,LYE,6,2025-12-13,19.0,Low
ORD127753,SPG,7,2025-07-02,25.0,Medium
ORD141780,LAU,8,2026-03-21,5.0,High
ORD144170,CBB,1,2026-02-16,20.0,High
ORD190506,NUD,8,2026-03-04,11.0,High
ORD120226,EOS,2,2026-05-05,25.0,Low
ORD144629,VJG,1,2026-02-10,10.0,High
ORD185478,OQN,4,2026-05-25,18.0,High
ORD103490,BKE,4,2026-04-23,20.0,Medium
ORD196470,WOW,1,2025-11-08,15.0,High
ORD190293,ADM,1,2025-09-10,20.0,High
ORD155773,FCY,2,2025-07-18,18.0,High
ORD184654,YBM,6,2026-03-01,5.0,Low
ORD103106,RYE,1,2025-12-14,16.0,High
ORD141448,OQN,2,2025-11-08,18.0,High
ORD122028,LYE,6,2025-11-10,19.0,Low
ORD101690,VKI,4,2025-10-29,6.0,Medium
ORD126721,YOK,6,2025-11-21,14.0,Medium
ORD143073,RRI,10,2026-02-08,11.0,Medium
ORD142695,LPS,8,2026-05-04,25.0,High
ORD126336,EJV,4,2026-01-24,17.0,Low
ORD141688,CWE,9,2026-05-04,24.0,Low
ORD135402,QMW,8,2025-11-30,25.0,High
ORD140270,HSD,3,2026-03-22,10.0,High
ORD149980,SCN,4,2025-07-08,20.0,High
ORD195936,LER,3,2025-08-16,20.0,High
ORD152338,CZS,7,2026-04-18,6.0,Medium
ORD151182,MDN,8,2025-08-26,14.0,High
ORD170952,RBX,4,2025-06-20,21.0,High
ORD149008,XVX,4,2025-12-29,23.0,High
ORD156705,JPK,5,2026-01-13,19.0,Medium
ORD155062,LRX,6,2025-06-06,18.0,Low
ORD146181,XMO,3,2026-03-01,24.0,Medium
ORD182900,LMQ,4,2026-01-07,20.0,High
ORD146122,BES,1,2025-10-21,15.0,High
ORD154188,RYE,5,2025-06-01,16.0,High
ORD152263,CXQ,4,2026-02-06,17.0,High
ORD197386,JLQ,10,2025-06-28,23.0,High
ORD131463,LMQ,3,2025-12-25,20.0,High
ORD193195,XIM,3,2026-03-03,12.0,Medium
ORD121564,WXE,10,2026-02-04,12.0,High
ORD194693,JLQ,8,2025-06-05,23.0,High
ORD141515,FLH,3,2026-02-09,10.0,High
ORD137104,NRP,2,2025-08-02,15.0,High
ORD196940,ARU,4,2025-08-14,21.0,Medium
ORD115544,JZT,2,2026-03-23,17.0,High
ORD138232,WAN,4,2025-07-05,25.0,Medium
ORD161749,ADM,2,2026-01-20,20.0,High
ORD160241,FLH,1,2025-07-19,10.0,High
ORD178052,GWD,3,2026-03-05,24.0,High
ORD148608,WOW,4,2025-11-01,15.0,High
ORD155617,FKQ,1,2026-04-18,13.0,High
ORD109923,MWM,2,2026-06-01,14.0,Medium
ORD105034,RCW,3,2025-09-08,23.0,High
ORD186361,VGB,7,2025-12-11,6.0,Low
ORD162138,CQO,1,2026-01-29,5.0,High
ORD106936,MZV,4,2026-04-23,8.0,Medium
ORD171685,OZB,4,2026-01-14,19.0,High
ORD139163,OQN,4,2025-08-04,18.0,High
ORD111248,CQO,2,2026-01-24,5.0,High
ORD177169,HSD,2,2026-03-03,10.0,High
ORD196282,IGP,8,2025-11-04,9.0,High
ORD129144,QIE,7,2026-02-13,7.0,Low
ORD178347,JUG,4,2025-08-08,17.0,High
ORD103829,EVW,1,2026-02-15,7.0,High
ORD186175,RNL,4,2025-07-30,19.0,High
ORD189357,EVW,4,2025-12-20,7.0,High
ORD180800,ARU,2,2025-07-15,21.0,Medium
ORD115823,GRT,8,2026-02-12,8.0,Medium
ORD176725,IFG,2,2025-08-03,23.0,High
ORD151767,XVX,3,2025-08-06,23.0,High
ORD125420,SPC,4,2025-11-26,7.0,High
ORD176026,BES,3,2026-05-07,15.0,High
ORD175229,WOW,3,2025-06-23,15.0,High
ORD171001,UAX,1,2025-12-19,16.0,Medium
ORD120658,CBB,2,2026-02-16,20.0,High
ORD140613,SCN,8,2025-09-20,20.0,High
ORD165486,SCN,5,2026-01-24,20.0,High
ORD183298,OZB,1,2026-05-09,19.0,High
ORD122398,CSM,4,2025-06-22,14.0,Medium
ORD152935,LMQ,3,2026-05-07,20.0,High
ORD181767,FLH,7,2026-04-24,10.0,High
ORD123902,LAU,1,2025-07-25,5.0,High
ORD126738,JUC,4,2026-02-05,10.0,Medium
ORD171031,IPE,3,2025-09-18,20.0,Medium
ORD193364,OIT,1,2025-09-02,20.0,Medium
ORD174748,WXE,3,2026-03-22,12.0,High
ORD154313,QAG,1,2025-08-28,18.0,High
ORD167987,WXE,4,2025-08-12,12.0,High
ORD129751,QAG,2,2025-11-18,18.0,High
ORD179217,LPS,7,2025-12-06,25.0,High
ORD197945,MBW,3,2026-01-21,9.0,Medium
ORD190327,SPC,3,2025-07-10,7.0,High
ORD139162,WEK,1,2026-05-15,14.0,Medium
ORD137332,OJI,4,2025-09-07,12.0,Medium
ORD139796,YYO,3,2026-02-05,13.0,High
ORD172656,RRI,8,2025-12-21,11.0,Medium
ORD168044,JZT,1,2026-03-01,17.0,High
ORD160306,NUD,2,2025-06-21,11.0,High
ORD171661,QMW,4,2026-05-09,25.0,High
ORD132400,ZQH,10,2025-12-27,9.0,High
ORD159322,LQT,3,2026-05-07,20.0,Medium
ORD141482,VGB,9,2025-08-11,6.0,Low
ORD144930,LMQ,3,2025-10-16,20.0,High
ORD140388,CEG,5,2026-04-10,15.0,High
ORD152666,IGP,1,2025-08-03,9.0,High
ORD112653,JLQ,10,2026-02-26,23.0,High
ORD113874,OQN,8,2026-01-06,18.0,High
ORD143022,ARU,3,2026-03-09,21.0,Medium
ORD144326,WFV,4,2026-03-26,6.0,High
ORD132624,CBB,8,2025-06-23,20.0,High
ORD193072,IFG,4,2025-10-14,23.0,High
ORD104552,SCN,1,2026-02-28,20.0,High
ORD169314,RBX,5,2025-09-14,21.0,High
ORD176818,SNC,3,2025-06-18,12.0,High
ORD166143,CZS,2,2026-03-09,6.0,Medium
ORD135143,CBB,6,2025-06-27,20.0,High
ORD156171,OQN,9,2025-12-09,18.0,High
ORD125588,KCJ,4,2026-01-14,10.0,High
ORD190237,NUD,2,2026-01-25,11.0,High
ORD118180,ZGM,9,2025-07-24,17.0,High
ORD198081,WXE,1,2025-11-19,12.0,High
ORD165016,MZV,3,2026-04-12,8.0,Medium
ORD150500,ZQH,8,2025-12-05,9.0,High
ORD162787,WXE,4,2026-02-21,12.0,High
ORD134089,JLQ,2,2025-07-27,23.0,High
ORD108222,RCW,3,2025-10-10,23.0,High
ORD128353,UHR,5,2025-11-16,9.0,Low
ORD155882,NUD,1,2026-01-28,11.0,High
ORD147577,WFV,2,2025-07-17,6.0,High
ORD194849,EVW,3,2026-02-19,7.0,High
ORD188502,WFV,1,2026-01-11,6.0,High
ORD155896,ADM,1,2026-03-04,20.0,High
ORD141027,WRS,3,2026-05-28,18.0,High
ORD116288,LAU,4,2025-07-15,5.0,High
ORD135169,RIJ,2,2026-05-07,12.0,Low
ORD173674,QEU,8,2025-09-10,23.0,Medium
ORD191616,MDN,9,2025-09-11,14.0,High
ORD103291,BDV,2,2026-04-30,14.0,Low
ORD174657,GZE,3,2025-10-19,15.0,Medium
ORD146166,VJG,5,2025-09-12,10.0,High
ORD140194,CXQ,8,2026-03-07,17.0,High
ORD187115,QAG,2,2026-03-04,18.0,High
ORD128905,OQN,8,2025-12-07,18.0,High
ORD139497,CBB,4,2026-05-20,20.0,High
ORD108719,WXE,1,2025-09-04,12.0,High
ORD152089,CWA,2,2025-06-05,20.0,High
ORD110501,LYE,1,2026-01-30,19.0,Low
ORD123953,FLH,3,2026-02-10,10.0,High
ORD163626,RYE,3,2026-04-08,16.0,High
ORD170620,CXQ,8,2026-02-15,17.0,High
ORD179292,EVW,8,2026-03-29,7.0,High
ORD105724,VGB,2,2025-06-27,6.0,Low
ORD130127,RCW,5,2025-06-09,23.0,High
ORD142554,RCW,1,2026-03-29,23.0,High
ORD175051,HSD,5,2026-01-07,10.0,High
ORD157295,RRI,2,2025-08-11,11.0,Medium
ORD194699,LAU,9,2026-02-17,5.0,High
ORD104571,SCN,3,2026-05-14,20.0,High
ORD129103,CQO,8,2026-04-09,5.0,High
ORD142579,KRU,5,2025-06-29,16.0,Low
ORD113564,JUG,10,2026-04-04,17.0,High
ORD145029,KYB,2,2026-01-08,18.0,Medium
ORD130925,BES,2,2026-01-22,15.0,High
ORD173588,OZB,4,2026-05-05,19.0,High
ORD110456,LER,1,2025-11-22,20.0,High
ORD190747,OQN,7,2026-01-19,18.0,High
ORD188545,QAG,1,2026-05-28,18.0,High
ORD165487,LMQ,4,2025-07-08,20.0,High
ORD199846,CQO,5,2026-03-14,5.0,High
ORD136562,DXB,2,2025-07-23,8.0,High
ORD118472,SPC,8,2026-04-01,7.0,High
ORD176836,CWA,3,2025-09-28,20.0,High
ORD191606,LFP,9,2025-11-11,15.0,Low
ORD186101,CXQ,3,2025-10-23,17.0,High
ORD182713,VJG,1,2025-08-01,10.0,High
ORD133141,SNC,4,2026-05-05,12.0,High
ORD112317,IGP,4,2026-01-02,9.0,High
ORD186198,WFV,3,2026-02-27,6.0,High
ORD104988,LAU,5,2026-04-05,5.0,High
ORD114408,MWM,1,2026-05-18,14.0,Medium
ORD123332,ADM,9,2025-09-16,20.0,High
ORD128419,RNL,3,2026-02-27,19.0,High
ORD180597,MBW,4,2026-03-08,9.0,Medium
ORD168054,FLH,4,2026-01-03,10.0,High
ORD142858,UPP,1,2025-10-21,10.0,Medium
ORD193909,RNL,3,2026-04-14,19.0,High
ORD192840,FKQ,1,2025-06-02,13.0,High
ORD142286,XVX,4,2025-11-05,23.0,High
ORD189846,VMG,4,2025-08-06,22.0,Medium
ORD126068,VJG,8,2025-06-24,10.0,High
ORD131646,SPV,1,2025-08-29,6.0,High
ORD196602,CEG,4,2025-09-11,15.0,High
ORD185565,DXB,2,2025-07-22,8.0,High
ORD179597,SPV,4,2025-09-28,6.0,High
ORD107983,LER,3,2025-11-30,20.0,High
ORD186182,ZGM,1,2026-03-20,17.0,High
ORD150441,JLQ,2,2025-08-29,23.0,High
ORD198988,WXE,10,2026-04-02,12.0,High
ORD182198,GRT,2,2026-04-29,8.0,Medium
ORD193314,MGM,3,2025-09-23,12.0,Low
ORD111269,SPC,2,2025-07-24,7.0,High
ORD103952,RNL,4,2026-03-02,19.0,High
ORD155474,YOK,2,2026-04-17,14.0,Medium
ORD103694,OQN,10,2026-04-28,18.0,High
ORD195873,SCN,2,2026-03-15,20.0,High
ORD133824,ESQ,4,2026-01-16,13.0,Low
ORD102588,NUD,9,2026-03-29,11.0,High
ORD118703,CXQ,10,2025-07-02,17.0,High
ORD107566,CBB,3,2025-07-31,20.0,High
ORD124844,RNL,2,2025-07-04,19.0,High
ORD194864,NRP,2,2026-05-02,15.0,High
ORD110877,IGP,4,2026-01-29,9.0,High
ORD176201,RIJ,3,2025-09-22,12.0,Low
ORD117306,NTQ,4,2025-07-06,10.0,Low
ORD170984,CAT,4,2026-05-15,12.0,Low
ORD176657,KCJ,4,2025-08-17,10.0,High
ORD131555,SNC,3,2025-11-25,12.0,High
ORD172923,ZUW,4,2026-04-21,22.0,Medium
ORD198908,OYF,3,2025-08-06,6.0,High
ORD191721,LPS,3,2025-11-15,25.0,High
ORD165372,QAG,5,2025-07-07,18.0,High
ORD133064,OJI,3,2026-01-18,12.0,Medium
ORD145030,QAG,1,2026-05-04,18.0,High
ORD178325,GZE,1,2026-01-18,15.0,Medium
ORD175260,CBB,1,2025-07-19,20.0,High
ORD108629,XRZ,2,2025-11-07,23.0,Medium
ORD181926,MBW,1,2025-11-16,9.0,Medium
ORD175699,JZT,3,2025-06-15,17.0,High
ORD194851,RYE,1,2025-11-21,16.0,High
ORD163970,IGP,3,2026-05-12,9.0,High
ORD160950,FLH,2,2025-10-11,10.0,High
ORD145197,KCJ,10,2026-02-12,10.0,High
ORD123447,LMQ,8,2026-01-25,20.0,High
ORD104416,CSM,2,2026-04-12,14.0,Medium
ORD122930,SCN,7,2025-08-20,20.0,High
ORD182342,PSJ,4,2026-04-16,7.0,High
ORD177621,VQB,4,2025-08-10,14.0,Low
ORD183742,NFQ,2,2025-07-27,10.0,High
ORD108195,WRS,2,2026-03-28,18.0,High
ORD170070,CQK,4,2025-06-12,7.0,Medium
ORD147128,NUD,5,2025-08-11,11.0,High
ORD160402,CSM,4,2026-01-03,14.0,Medium
ORD187480,LYE,2,2026-02-13,19.0,Low
ORD152510,SNC,3,2026-05-04,12.0,High
ORD199722,GIJ,1,2025-10-05,18.0,Low
ORD191591,QMW,9,2025-09-29,25.0,High
ORD189177,RCW,2,2025-06-09,23.0,High
ORD141539,TAW,7,2025-12-13,17.0,Medium
ORD189513,EJV,10,2026-01-25,17.0,Low
ORD147585,YZD,6,2026-03-03,15.0,High
ORD193606,IGP,1,2025-07-01,9.0,High
ORD141341,FJZ,1,2025-12-23,12.0,Medium
ORD195758,JZT,1,2025-12-03,17.0,High
ORD129974,ZDV,7,2026-01-08,25.0,Medium
ORD141634,WOW,2,2025-12-31,15.0,High
ORD159729,LER,1,2026-04-08,20.0,High
ORD135846,BES,7,2025-10-12,15.0,High
ORD141380,SNC,2,2025-12-06,12.0,High
ORD193289,CEG,3,2025-11-05,15.0,High
ORD134096,HQD,2,2025-12-16,11.0,Low
ORD184026,NUD,1,2025-09-12,11.0,High
ORD122248,ZUW,9,2026-03-14,22.0,Medium
ORD184570,CQO,2,2025-08-05,5.0,High
ORD122033,RCW,1,2026-02-06,23.0,High
ORD134920,IFG,10,2026-04-03,23.0,High
ORD150083,HSD,4,2026-03-08,10.0,High
ORD108147,YZD,3,2026-02-13,15.0,High
ORD159870,CAT,3,2026-05-31,12.0,Low
ORD195597,WFV,1,2025-10-21,6.0,High
ORD120457,JPK,5,2026-04-03,19.0,Medium
ORD158408,XRZ,3,2025-11-24,23.0,Medium
ORD106628,OYF,4,2025-08-02,6.0,High
ORD107149,UYZ,4,2026-04-17,22.0,Low
ORD115844,CQO,10,2025-12-02,5.0,High
ORD140715,XRZ,4,2025-11-17,23.0,Medium
ORD176249,EVW,1,2026-05-07,7.0,High
ORD151244,LER,9,2026-04-24,20.0,High
ORD183005,MZV,2,2025-08-07,8.0,Medium
ORD158568,QEU,2,2025-10-01,23.0,Medium
ORD137960,FFE,7,2026-01-15,5.0,Medium
ORD150090,JLQ,3,2025-10-20,23.0,High
ORD120443,BES,6,2026-03-02,15.0,High
ORD157691,NRP,9,2025-08-29,15.0,High
ORD187325,SYF,10,2026-04-04,11.0,Low
ORD175025,RYE,4,2025-06-08,16.0,High
ORD195664,OYF,3,2025-12-16,6.0,High
ORD184261,PSJ,4,2025-10-09,7.0,High
ORD167921,NRP,2,2025-12-07,15.0,High
ORD161649,VGB,4,2025-11-17,6.0,Low
ORD194243,FCF,7,2025-12-06,5.0,Low
ORD144376,FCY,2,2025-11-16,18.0,High
ORD136013,HSD,6,2025-11-11,10.0,High
ORD192849,JZT,4,2026-03-18,17.0,High
ORD181358,XIM,2,2025-06-20,12.0,Medium
ORD184211,QMW,3,2026-03-25,25.0,High
ORD117849,UAX,3,2026-05-26,16.0,Medium
ORD164650,GRT,2,2025-07-25,8.0,Medium
ORD197090,PBM,10,2025-10-10,19.0,Medium
ORD174715,QMW,1,2025-08-02,25.0,High
ORD125844,WEK,2,2026-01-28,14.0,Medium
ORD184746,HGC,8,2026-05-28,14.0,Low
ORD171280,EVW,7,2025-12-16,7.0,High
ORD134149,CEG,8,2025-12-23,15.0,High
ORD105913,SCN,4,2025-12-25,20.0,High
ORD163690,CWA,4,2026-05-11,20.0,High
ORD110995,EVW,3,2025-12-28,7.0,High
ORD193198,TRB,4,2026-03-11,12.0,Medium
ORD165192,WEK,3,2025-06-17,14.0,Medium
ORD136958,KYB,8,2025-10-06,18.0,Medium
ORD185252,KCJ,1,2026-02-23,10.0,High
ORD159137,NRZ,4,2025-06-18,18.0,High
ORD138512,LRX,10,2025-11-28,18.0,Low
ORD119446,PSJ,3,2026-05-26,7.0,High
ORD112138,WRS,2,2026-04-25,18.0,High
ORD118531,KYB,2,2026-01-19,18.0,Medium
ORD154429,FKQ,4,2026-01-26,13.0,High
ORD168841,XVX,4,2025-07-10,23.0,High
ORD142965,NFQ,2,2026-05-22,10.0,High
ORD149302,FJZ,2,2025-10-01,12.0,Medium
ORD113753,PKF,4,2026-03-08,16.0,Medium
ORD169922,OZB,4,2026-04-05,19.0,High
ORD106559,ZUW,6,2025-06-02,22.0,Medium
ORD132425,FLH,3,2025-10-09,10.0,High
ORD139645,YBM,4,2026-04-01,5.0,Low
ORD150547,LMQ,2,2025-08-04,20.0,High
ORD124894,IFG,4,2026-03-09,23.0,High
ORD103091,XVX,2,2025-11-30,23.0,High
ORD159002,QJK,4,2026-01-01,23.0,Low
ORD172686,RNL,3,2025-11-23,19.0,High
ORD191184,IFG,1,2025-09-12,23.0,High
ORD111200,PSJ,6,2025-07-16,7.0,High
ORD107460,NGF,4,2025-12-08,19.0,Low
ORD172606,GBF,2,2026-05-13,24.0,Low
ORD179035,EVW,4,2026-05-09,7.0,High
ORD142020,VKI,1,2025-10-17,6.0,Medium
ORD186552,XMO,3,2025-11-06,24.0,Medium
ORD110562,OZB,2,2026-01-28,19.0,High
ORD153189,QMW,3,2025-09-19,25.0,High
ORD139325,CXQ,2,2026-03-31,17.0,High
ORD115029,BKE,3,2025-10-24,20.0,Medium
ORD168231,CAT,1,2026-03-25,12.0,Low
ORD125829,ZQH,2,2026-05-25,9.0,High
ORD105528,ZUW,9,2026-03-04,22.0,Medium
ORD117607,WOW,8,2026-04-11,15.0,High
ORD189299,ILE,3,2026-02-13,14.0,Medium
ORD142956,NUD,1,2026-04-06,11.0,High
ORD125301,SPC,2,2025-12-04,7.0,High
ORD156495,CVO,2,2025-11-23,20.0,Low
ORD105270,WRS,4,2025-06-06,18.0,High
ORD143949,MDN,4,2026-01-20,14.0,High
ORD130483,ESQ,4,2025-12-24,13.0,Low
ORD181615,YZD,1,2026-05-25,15.0,High
ORD198283,WRS,1,2026-01-05,18.0,High
ORD106058,FJZ,6,2025-10-16,12.0,Medium
ORD164052,BES,2,2026-02-14,15.0,High
ORD146401,TAW,4,2026-01-15,17.0,Medium
ORD135489,CWA,1,2025-07-22,20.0,High
ORD147614,WFV,1,2025-12-10,6.0,High
ORD196227,HSD,6,2025-06-15,10.0,High
ORD143662,CQK,3,2026-01-08,7.0,Medium
ORD118576,KRU,8,2025-08-06,16.0,Low
ORD153133,LMQ,1,2026-01-16,20.0,High
ORD189592,XIM,9,2026-05-29,12.0,Medium
ORD195594,YBM,10,2025-07-14,5.0,Low
ORD151362,UAX,8,2026-05-28,16.0,Medium
ORD100383,WXE,2,2025-09-28,12.0,High
ORD137190,LPS,2,2026-03-26,25.0,High
ORD194816,WFV,10,2026-03-29,6.0,High
ORD104289,WRS,2,2026-03-15,18.0,High
ORD184721,LYE,2,2026-01-14,19.0,Low
ORD184671,YZD,3,2025-11-24,15.0,High
ORD182108,KCJ,8,2025-11-03,10.0,High
ORD123533,GWD,3,2025-06-23,24.0,High
ORD165049,OZB,2,2025-08-26,19.0,High
ORD135211,RCW,2,2025-11-06,23.0,High
ORD132248,ZGM,4,2026-03-23,17.0,High
ORD133556,UAX,4,2025-09-02,16.0,Medium
ORD137674,SPC,7,2026-02-02,7.0,High
ORD101697,SPV,1,2025-09-29,6.0,High
ORD135362,XMO,3,2025-11-01,24.0,Medium
ORD144949,LMQ,1,2025-12-10,20.0,High
ORD138720,IGP,4,2025-07-13,9.0,High
ORD142756,WFV,1,2025-11-21,6.0,High
ORD112875,IFG,4,2026-02-15,23.0,High
ORD173659,NFQ,6,2026-02-01,10.0,High
ORD163157,OZB,3,2026-01-09,19.0,High
ORD127441,SNC,2,2025-06-09,12.0,High
ORD183766,JLQ,3,2025-08-12,23.0,High
ORD138778,LFP,6,2025-10-26,15.0,Low
ORD193430,IPE,1,2026-02-05,20.0,Medium
ORD196640,THQ,2,2025-06-09,5.0,Low
ORD134974,HFC,1,2025-11-09,13.0,Medium
ORD145101,DXB,4,2026-04-17,8.0,High
ORD111710,VJG,4,2025-11-04,10.0,High
ORD129731,FLH,2,2025-07-10,10.0,High
ORD114787,DXB,2,2026-05-27,8.0,High
ORD183688,RIJ,7,2026-01-16,12.0,Low
ORD183618,ZGM,3,2025-08-27,17.0,High
ORD145485,GIJ,2,2026-04-29,18.0,Low
ORD175015,YBM,3,2026-01-27,5.0,Low
ORD108531,FKQ,4,2026-02-03,13.0,High
ORD122520,YYO,1,2026-01-09,13.0,High
ORD149035,VJG,6,2026-04-10,10.0,High
ORD170361,WRS,7,2026-01-10,18.0,High
ORD136619,THQ,1,2025-11-13,5.0,Low
ORD120153,MWM,2,2025-10-06,14.0,Medium
ORD166418,RBX,6,2025-12-15,21.0,High
ORD195323,WXE,2,2026-03-26,12.0,High
ORD153841,XIM,2,2025-09-18,12.0,Medium
ORD193468,CQO,10,2026-01-30,5.0,High
ORD169926,NFQ,4,2025-12-15,10.0,High
ORD170410,MGY,6,2025-06-15,9.0,Low
